epoch,epochs_total,step,steps_total,loss,logits_loss,aux_loss,lr
1,2,10500,56608,1.8172,1.8172,0.0,9.81e-06
1,2,10600,56608,1.6454,1.6454,0.0,9.81e-06
1,2,10700,56608,1.6015,1.6015,0.0,9.8e-06
1,2,10800,56608,1.6036,1.6036,0.0,9.8e-06
1,2,10900,56608,1.752,1.752,0.0,9.8e-06
1,2,11000,56608,1.6596,1.6596,0.0,9.79e-06
1,2,11100,56608,1.686,1.686,0.0,9.79e-06
1,2,11200,56608,1.6045,1.6045,0.0,9.78e-06
1,2,11300,56608,1.6399,1.6399,0.0,9.78e-06
1,2,11400,56608,1.6929,1.6929,0.0,9.78e-06
1,2,11500,56608,1.8569,1.8569,0.0,9.77e-06
1,2,11600,56608,1.3409,1.3409,0.0,9.77e-06
1,2,11700,56608,1.7207,1.7207,0.0,9.76e-06
1,2,11800,56608,1.6059,1.6059,0.0,9.76e-06
1,2,11900,56608,1.7694,1.7694,0.0,9.76e-06
1,2,12000,56608,1.4981,1.4981,0.0,9.75e-06
1,2,12100,56608,1.8295,1.8295,0.0,9.75e-06
1,2,12200,56608,1.6495,1.6495,0.0,9.74e-06
1,2,12300,56608,1.6081,1.6081,0.0,9.74e-06
1,2,12400,56608,1.6511,1.6511,0.0,9.74e-06
1,2,12500,56608,1.658,1.658,0.0,9.73e-06
1,2,12600,56608,1.8144,1.8144,0.0,9.73e-06
1,2,12700,56608,1.7267,1.7267,0.0,9.72e-06
1,2,12800,56608,1.6294,1.6294,0.0,9.72e-06
1,2,12900,56608,1.6409,1.6409,0.0,9.71e-06
1,2,13000,56608,1.645,1.645,0.0,9.71e-06
1,2,13100,56608,1.5351,1.5351,0.0,9.71e-06
1,2,13200,56608,1.7281,1.7281,0.0,9.7e-06
1,2,13300,56608,1.7875,1.7875,0.0,9.7e-06
1,2,13400,56608,1.7831,1.7831,0.0,9.69e-06
1,2,13500,56608,1.55,1.55,0.0,9.69e-06
1,2,13600,56608,1.6792,1.6792,0.0,9.68e-06
1,2,13700,56608,1.6669,1.6669,0.0,9.68e-06
1,2,13800,56608,1.8042,1.8042,0.0,9.67e-06
1,2,13900,56608,1.8041,1.8041,0.0,9.67e-06
1,2,14000,56608,1.5723,1.5723,0.0,9.66e-06
1,2,14100,56608,1.8211,1.8211,0.0,9.66e-06
1,2,14200,56608,1.6645,1.6645,0.0,9.66e-06
1,2,14300,56608,1.6968,1.6968,0.0,9.65e-06
1,2,14400,56608,1.8008,1.8008,0.0,9.65e-06
1,2,14500,56608,1.478,1.478,0.0,9.64e-06
1,2,14600,56608,1.9419,1.9419,0.0,9.64e-06
1,2,14700,56608,1.652,1.652,0.0,9.63e-06
1,2,14800,56608,1.6125,1.6125,0.0,9.63e-06
1,2,14900,56608,1.7185,1.7185,0.0,9.62e-06
1,2,15000,56608,1.5265,1.5265,0.0,9.62e-06
1,2,15100,56608,1.6659,1.6659,0.0,9.61e-06
1,2,15200,56608,1.6781,1.6781,0.0,9.61e-06
1,2,15300,56608,1.519,1.519,0.0,9.6e-06
1,2,15400,56608,1.698,1.698,0.0,9.6e-06
1,2,15500,56608,1.567,1.567,0.0,9.59e-06
1,2,15600,56608,1.5955,1.5955,0.0,9.58e-06
1,2,15700,56608,1.6871,1.6871,0.0,9.58e-06
1,2,15800,56608,1.7005,1.7005,0.0,9.57e-06
1,2,15900,56608,1.5195,1.5195,0.0,9.57e-06
1,2,16000,56608,1.6794,1.6794,0.0,9.56e-06
1,2,16100,56608,1.4114,1.4114,0.0,9.56e-06
1,2,16200,56608,1.4118,1.4118,0.0,9.55e-06
1,2,16300,56608,1.7594,1.7594,0.0,9.55e-06
1,2,16400,56608,1.5543,1.5543,0.0,9.54e-06
1,2,16500,56608,1.5736,1.5736,0.0,9.54e-06
1,2,16600,56608,1.6604,1.6604,0.0,9.53e-06
1,2,16700,56608,1.6582,1.6582,0.0,9.53e-06
1,2,16800,56608,1.8069,1.8069,0.0,9.52e-06
1,2,16900,56608,1.5997,1.5997,0.0,9.51e-06
1,2,17000,56608,1.4956,1.4956,0.0,9.51e-06
1,2,17100,56608,1.6531,1.6531,0.0,9.5e-06
1,2,17200,56608,1.6553,1.6553,0.0,9.5e-06
1,2,17300,56608,1.549,1.549,0.0,9.49e-06
1,2,17400,56608,1.4537,1.4537,0.0,9.49e-06
1,2,17500,56608,1.6798,1.6798,0.0,9.48e-06
1,2,17600,56608,1.6244,1.6244,0.0,9.47e-06
1,2,17700,56608,1.507,1.507,0.0,9.47e-06
1,2,17800,56608,1.7023,1.7023,0.0,9.46e-06
1,2,17900,56608,1.6302,1.6302,0.0,9.46e-06
1,2,18000,56608,1.612,1.612,0.0,9.45e-06
1,2,18100,56608,1.7975,1.7975,0.0,9.44e-06
1,2,18200,56608,1.6999,1.6999,0.0,9.44e-06
1,2,18300,56608,1.5884,1.5884,0.0,9.43e-06
1,2,18400,56608,1.5151,1.5151,0.0,9.43e-06
1,2,18500,56608,1.6794,1.6794,0.0,9.42e-06
1,2,18600,56608,1.6589,1.6589,0.0,9.41e-06
1,2,18700,56608,1.4713,1.4713,0.0,9.41e-06
1,2,18800,56608,1.7345,1.7345,0.0,9.4e-06
1,2,18900,56608,1.667,1.667,0.0,9.4e-06
1,2,19000,56608,1.4567,1.4567,0.0,9.39e-06
1,2,19100,56608,1.6766,1.6766,0.0,9.38e-06
1,2,19200,56608,1.5814,1.5814,0.0,9.38e-06
1,2,19300,56608,1.6965,1.6965,0.0,9.37e-06
1,2,19400,56608,1.8196,1.8196,0.0,9.36e-06
1,2,19500,56608,1.3633,1.3633,0.0,9.36e-06
1,2,19600,56608,1.6626,1.6626,0.0,9.35e-06
1,2,19700,56608,1.7947,1.7947,0.0,9.34e-06
1,2,19800,56608,1.459,1.459,0.0,9.34e-06
1,2,19900,56608,1.5789,1.5789,0.0,9.33e-06
1,2,20000,56608,1.578,1.578,0.0,9.32e-06
1,2,20100,56608,1.653,1.653,0.0,9.32e-06
1,2,20200,56608,1.781,1.781,0.0,9.31e-06
1,2,20300,56608,1.7986,1.7986,0.0,9.3e-06
1,2,20400,56608,1.524,1.524,0.0,9.3e-06
1,2,20500,56608,1.3811,1.3811,0.0,9.29e-06
1,2,20600,56608,1.6886,1.6886,0.0,9.28e-06
1,2,20700,56608,1.5592,1.5592,0.0,9.28e-06
1,2,20800,56608,1.3873,1.3873,0.0,9.27e-06
1,2,20900,56608,1.6278,1.6278,0.0,9.26e-06
1,2,21000,56608,2.0456,2.0456,0.0,9.26e-06
1,2,21100,56608,1.7352,1.7352,0.0,9.25e-06
1,2,21200,56608,1.4652,1.4652,0.0,9.24e-06
1,2,21300,56608,1.6835,1.6835,0.0,9.24e-06
1,2,21400,56608,1.679,1.679,0.0,9.23e-06
1,2,21500,56608,1.7023,1.7023,0.0,9.22e-06
1,2,21600,56608,1.6492,1.6492,0.0,9.22e-06
1,2,21700,56608,1.6144,1.6144,0.0,9.21e-06
1,2,21800,56608,1.6203,1.6203,0.0,9.2e-06
1,2,21900,56608,1.4484,1.4484,0.0,9.19e-06
1,2,22000,56608,1.6243,1.6243,0.0,9.19e-06
1,2,22100,56608,1.3815,1.3815,0.0,9.18e-06
1,2,22200,56608,1.6876,1.6876,0.0,9.17e-06
1,2,22300,56608,1.461,1.461,0.0,9.17e-06
1,2,22400,56608,1.5721,1.5721,0.0,9.16e-06
1,2,22500,56608,1.4511,1.4511,0.0,9.15e-06
1,2,22600,56608,1.7721,1.7721,0.0,9.14e-06
1,2,22700,56608,1.6651,1.6651,0.0,9.14e-06
1,2,22800,56608,1.5611,1.5611,0.0,9.13e-06
1,2,22900,56608,1.6126,1.6126,0.0,9.12e-06
1,2,23000,56608,1.6215,1.6215,0.0,9.11e-06
1,2,23100,56608,1.7114,1.7114,0.0,9.11e-06
1,2,23200,56608,1.6441,1.6441,0.0,9.1e-06
1,2,23300,56608,1.5222,1.5222,0.0,9.09e-06
1,2,23400,56608,1.4011,1.4011,0.0,9.08e-06
1,2,23500,56608,1.7284,1.7284,0.0,9.08e-06
1,2,23600,56608,1.6754,1.6754,0.0,9.07e-06
1,2,23700,56608,1.7561,1.7561,0.0,9.06e-06
1,2,23800,56608,1.7335,1.7335,0.0,9.05e-06
1,2,23900,56608,1.4179,1.4179,0.0,9.05e-06
1,2,24000,56608,1.6525,1.6525,0.0,9.04e-06
1,2,24100,56608,2.0116,2.0116,0.0,9.03e-06
1,2,24200,56608,1.5024,1.5024,0.0,9.02e-06
1,2,24300,56608,1.7686,1.7686,0.0,9.02e-06
1,2,24400,56608,1.6107,1.6107,0.0,9.01e-06
1,2,24500,56608,1.7516,1.7516,0.0,9e-06
1,2,24600,56608,1.6454,1.6454,0.0,8.99e-06
1,2,24700,56608,1.5369,1.5369,0.0,8.98e-06
1,2,24800,56608,1.5471,1.5471,0.0,8.98e-06
1,2,24900,56608,1.7329,1.7329,0.0,8.97e-06
1,2,25000,56608,1.5973,1.5973,0.0,8.96e-06
1,2,25100,56608,1.686,1.686,0.0,8.95e-06
1,2,25200,56608,1.4414,1.4414,0.0,8.94e-06
1,2,25300,56608,1.6733,1.6733,0.0,8.94e-06
1,2,25400,56608,1.548,1.548,0.0,8.93e-06
1,2,25500,56608,1.7422,1.7422,0.0,8.92e-06
1,2,25600,56608,1.7271,1.7271,0.0,8.91e-06
1,2,25700,56608,1.5886,1.5886,0.0,8.9e-06
1,2,25800,56608,1.5359,1.5359,0.0,8.9e-06
1,2,25900,56608,1.7211,1.7211,0.0,8.89e-06
1,2,26000,56608,1.7111,1.7111,0.0,8.88e-06
1,2,26100,56608,1.6065,1.6065,0.0,8.87e-06
1,2,26200,56608,1.7175,1.7175,0.0,8.86e-06
1,2,26300,56608,1.5588,1.5588,0.0,8.85e-06
1,2,26400,56608,1.3838,1.3838,0.0,8.85e-06
1,2,26500,56608,1.5685,1.5685,0.0,8.84e-06
1,2,26600,56608,1.6854,1.6854,0.0,8.83e-06
1,2,26700,56608,1.6274,1.6274,0.0,8.82e-06
1,2,26800,56608,1.4983,1.4983,0.0,8.81e-06
1,2,26900,56608,1.6481,1.6481,0.0,8.8e-06
1,2,27000,56608,1.6057,1.6057,0.0,8.8e-06
1,2,27100,56608,1.4598,1.4598,0.0,8.79e-06
1,2,27200,56608,1.7527,1.7527,0.0,8.78e-06
1,2,27300,56608,1.4556,1.4556,0.0,8.77e-06
1,2,27400,56608,1.4939,1.4939,0.0,8.76e-06
1,2,27500,56608,1.7585,1.7585,0.0,8.75e-06
1,2,27600,56608,1.4897,1.4897,0.0,8.74e-06
1,2,27700,56608,1.6787,1.6787,0.0,8.73e-06
1,2,27800,56608,1.6214,1.6214,0.0,8.73e-06
1,2,27900,56608,1.5197,1.5197,0.0,8.72e-06
1,2,28000,56608,1.5815,1.5815,0.0,8.71e-06
1,2,28100,56608,1.3294,1.3294,0.0,8.7e-06
1,2,28200,56608,1.5872,1.5872,0.0,8.69e-06
1,2,28300,56608,1.6267,1.6267,0.0,8.68e-06
1,2,28400,56608,1.5046,1.5046,0.0,8.67e-06
1,2,28500,56608,1.662,1.662,0.0,8.66e-06
1,2,28600,56608,1.5931,1.5931,0.0,8.66e-06
1,2,28700,56608,1.5815,1.5815,0.0,8.65e-06
1,2,28800,56608,1.5546,1.5546,0.0,8.64e-06
1,2,28900,56608,1.5281,1.5281,0.0,8.63e-06
1,2,29000,56608,1.6148,1.6148,0.0,8.62e-06
1,2,29100,56608,1.6709,1.6709,0.0,8.61e-06
1,2,29200,56608,1.6317,1.6317,0.0,8.6e-06
1,2,29300,56608,1.6101,1.6101,0.0,8.59e-06
1,2,29400,56608,1.6067,1.6067,0.0,8.58e-06
1,2,29500,56608,1.5593,1.5593,0.0,8.57e-06
1,2,29600,56608,1.6085,1.6085,0.0,8.57e-06
1,2,29700,56608,1.5561,1.5561,0.0,8.56e-06
1,2,29800,56608,1.4393,1.4393,0.0,8.55e-06
1,2,29900,56608,1.682,1.682,0.0,8.54e-06
1,2,30000,56608,1.6451,1.6451,0.0,8.53e-06
1,2,30100,56608,1.4842,1.4842,0.0,8.52e-06
1,2,30200,56608,1.5483,1.5483,0.0,8.51e-06
1,2,30300,56608,1.6223,1.6223,0.0,8.5e-06
1,2,30400,56608,1.6177,1.6177,0.0,8.49e-06
1,2,30500,56608,1.412,1.412,0.0,8.48e-06
1,2,30600,56608,1.3412,1.3412,0.0,8.47e-06
1,2,30700,56608,1.6626,1.6626,0.0,8.46e-06
1,2,30800,56608,1.3582,1.3582,0.0,8.45e-06
1,2,30900,56608,1.6442,1.6442,0.0,8.44e-06
1,2,31000,56608,1.6328,1.6328,0.0,8.44e-06
1,2,31100,56608,1.5923,1.5923,0.0,8.43e-06
1,2,31200,56608,1.6499,1.6499,0.0,8.42e-06
1,2,31300,56608,1.7108,1.7108,0.0,8.41e-06
1,2,31400,56608,1.5848,1.5848,0.0,8.4e-06
1,2,31500,56608,1.7742,1.7742,0.0,8.39e-06
1,2,31600,56608,1.6222,1.6222,0.0,8.38e-06
1,2,31700,56608,1.4312,1.4312,0.0,8.37e-06
